* &font2(60%){きょくげんのとうぎじょう/そうきょくのめがみ3};極限の闘技場/双極の女神3 [#f904ad91]

#ginclude(Parts/関連,notitle,or,kyokugen)

|~名称	|~スタミナ|~バトル|~取得コイン|~取得EXP|~EXP効率|
||RIGHT:|RIGHT:|RIGHT:|RIGHT:|RIGHT:|c
|双極の女神3	|198|24|324000|204000|&color(#080){''&calc(204000/198,1);''};|

- [[極限の闘技場>テクニカルダンジョン/極限の闘技場]]
- 「[[双極の女神2>テクニカルダンジョン/極限の闘技場/双極の女神2]]」のクリアで出現
- 最奥では「ピィ」5種のうちいずれかが登場し、クリアすると必ずドロップする。

- 2016/04/28 双極の女神3が登場。[[公式:http://pad.gungho.jp/member/tech_dungeon/160426.html]]
-- 極限の闘技場（双極の女神2）との違い：全体的に敵の攻撃力・HPアップ（一部は弱体化）
-- （階層追加）3Fにタン系が追加
-- （階層追加）22Fに「鍛煉神・ヘパイストス＝ドラゴン」等のレーダー限定のドラゴン追加
--- 壊滅級よりは攻撃力・HPが低い、確定ドロップではない

|~面|~名前	|~タイプ|~属性|~攻撃力|~後|~HP|~防御|~備考|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=火と水属性のダメージ50％減&br;#group#第三の目（全員のスキル2ターン遅延）==先制で下記と同時に使用==&br;破壊神の天力（99ターン4コンボ以下の攻撃吸収）&br;ダムルー（残りHP75％ダメージ）#group#&br;ニーラカンタ（45550ダメージ＆毒ドロップ→回復ドロップ）==毒ドロップがある時に使用==&br;トリシューラ（22775ダメージ＆縦1,3,5列目→火ドロップ）&br;ピナーカ（計27330の連続攻撃）&br;ハラーハラ（11388ダメージ＆ドロップ7個→毒ドロップ）&br;マハーカーラ（17081ダメージ＆ドロップが見えなくなる）&br;#group#ダムルー（残りHP75％ダメージ）==HP30％以下で下記と同時に使用==&br;爆滅の三眼（68325ダメージ＆全ドロップ→火ドロップ）#group#|
|~|&mons2081; %%%[[秩序の創界神・ヴィシュヌ>モンスター図鑑/2081]]%%%	|神/攻撃|BGCOLOR(#bbf1a6):木|&color(#b00){''-''};|&color(#b00){1};|9414704|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#===先制===三神一体「繁栄」（99ターン回復とお邪魔ドロップの出現率15％上昇）&br;ガルダの防風（999ターン100万以上のダメージ吸収）#group#&br;#group#…っ！（何もしない）==（*ラクシュミー）がいると使用、1度きり==&br;瞑想（999ターン状態異常無常）#group#&br;#group#創界の錫杖（25502ダメージ＆回復→お邪魔ドロップ）&br;アヴァターラ（3188ダメージ＆HP10％回復）#group#&br;#group#秩序のチャクラム（計44628の連続攻撃）&br;アヴァターラ（3188ダメージ＆HP10％回復）#group#&br;#group#繁栄の蓮華（38254ダメージ＆横1列目→回復ドロップ、横5列目→木ドロップ）&br;アヴァターラ（3188ダメージ＆HP10％回復）#group#&br;#group#パンチャジャナ（22315ダメージ＆5体2ターンバインド）==HP50％以下で使用==&br;アヴァターラ（3188ダメージ＆HP10％回復）#group#&br;巨大化（ドロップが見えなくなる）==HP30％以下で使用、1度きり==&br;三足踏破（計956340の連続攻撃）==HP30％以下で使用==|
|20|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons2092; %%%[[爆天の剛龍帝・リファイブ>モンスター図鑑/2092]]%%%	|ドラゴン/神|BGCOLOR(#f1bba6):火光|&color(#b00){''-''};|&color(#b00){1};|10378845|1218||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#===先制===フレイムボディ（5ターン状態異常無効）&br;クロスドロゥブレス（28965ダメージ）#group#&br;#group#ブレイズオーラ（5ターン5コンボ以下の攻撃吸収）==1ターン目に下記と同時に使用==&br;トリプルブレス（31599ダメージ）#group#&br;#group#ファイヤーアーマー（5ターン50万以上の攻撃無効化）==2ターン目に下記と同時に使用==&br;ファニングブレス（31596）#group#&br;インフェルノブレット（39498ダメージ＆5体5ターンバインド）==3ターン目に使用==&br;バーストエンド（計1316600の連続攻撃）==4ターン目以降に使用==|
|~|&mons2277; %%%[[紫棘の霜龍帝・イルシックス>モンスター図鑑/2277]]%%%	|ドラゴン/体力|BGCOLOR(#a6f1f1):水闇|&color(#b00){''32513''};|&color(#b00){1};|10980813|1218||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=HP30％以上で、HPが0になる攻撃を受けてもHPが1残る&br;===先制===剛氷の鎧（999ターン状態異常無効）&br;ハイプレスクロー（残りHP99％ダメージ）&br;アイスエッジハンマー（計39016の連続攻撃）&br;デストラクションブリザード（計45518の連続攻撃）&br;#group#暴れ狂う（32513ダメージ＆全ドロップ→水・回復・お邪魔）==HP30％以下で使用、一度きり==&br;憤怒の眼光（お邪魔ドロップをロック）==お邪魔ドロップが無い場合通常攻撃==#group#&br;アビステンペスト（計162565の連続攻撃）==HP30％以下で使用==&br;フリージングゾーン（26010ダメージ＆HP50％回復）==HP1％以下で使用==|
|~|&mons1472; %%%[[嵐翼の迅龍帝・スリーディア>モンスター図鑑/1472]]%%%	|ドラゴン/バランス|BGCOLOR(#bbf1a6):木光|&color(#b00){''-''};|&color(#b00){1};|7340943|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):※上から順に使用&br;===先制===暴風結界（4ターン状態異常無効）&br;迅風烈哮（15128ダメージ＆火ドロップ→お邪魔ドロップ）&br;爪翼乱撃（計30256の連続攻撃）&br;龍巻旋封（12102ダメージ＆サブ1～2ターンバインド）&br;一時の凪（何もしない）==1度きり==&br;天地崩嵐（計378200の連続攻撃）|
|~|&mons1631; %%%[[天冥の星龍帝・デフォード>モンスター図鑑/1631]]%%%	|ドラゴン|BGCOLOR(#f1f1a6):光闇|&color(#b00){''-''};|&color(#b00){1};|7427360|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===星帝の煌き（99ターン5コンボ以下の攻撃吸収）&br;フォトンブレス（計23151の連続攻撃）&br;ネビュラインフェルノ（154330ダメージ＆ドロップが見えなくなる）==7回に1度==&br;<光>天雷（12346ダメージ＆ランダム1色→光ドロップ）&br;<闇>冥轟（12346ダメージ＆ランダム1色→闇ドロップ）&br;<闇>ディバインスター（計38585の連続攻撃）==HP30％以下で使用==|
|~|&mons1215; %%%[[黒天の真龍王・ゼローグ>モンスター図鑑/1215]]%%%	|ドラゴン|BGCOLOR(#bba6f1):闇|&color(#b00){''-''};|&color(#b00){1};|9156913|9520||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):※下記のいずれかを使用（初回は先制、効果が切れれば最優先で再使用）&br;　光の龍鱗（4ターン光属性吸収）&br;　闇の龍鱗（4ターン闇属性吸収）&br;※下記を上から順に使用（[1]はHPで変化）&br;　[1]グラビティブレス（残りHP99％ダメージ）&br;　[1]ゼロ・ブラスト（残りHP100％ダメージ）==HP30％以下で使用==&br;　[2]真龍王の魔爪（22977ダメージ＆1体1～2ターンバインド）&br;　[3]ブラックディザスター（34466ダメージ＆ランダム1色→お邪魔ドロップ）|
|21|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons985; %%%[[神王妃・ヘラ>モンスター図鑑/0985]]%%%		|悪魔/神|BGCOLOR(#bba6f1):闇|&color(#b00){''23119''};|&color(#b00){1};|6105897|812||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===神王妃の洗礼（46238）&br;ブラックナイトメア（20807ダメージ＆光ドロップ→お邪魔ドロップ）&br;神王妃の吐息（神タイプ5ターンバインド）==HP50％以下で使用、1度きり==&br;ギガグラビティ（残りHP99％ダメージ）==HP30％以下で使用、1度きり==&br;ギガグラビトンボム（115595）==HP30％以下で使用==|
|~|&mons1422; %%%[[聖都の守護神・アテナ>モンスター図鑑/1422]]%%%	|神/攻撃|BGCOLOR(#f1f1a6):光木|&color(#b00){''-''};|&color(#b00){1};|10174597|5460||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===よくぞここまで来ました！（プレイヤーのHP全回復）&br;アイギスの守り（999ターン状態異常無効）&br;シャイニングスピア（22643ダメージ＆ランダム1色→光ドロップ）&br;ストームパニッシャー（計33966の連続攻撃）&br;シケリアストライク（残りHP99％ダメージ）&br;ニケの聖歌（闇属性10ターンバインド）==HP75％以下で使用==&br;リザレクション（HP全回復）==HP50％以下で使用、1度きり==&br;スターバースト（計283040の連続攻撃）==HP30％以下で使用==|
|~|&mons1371; %%%[[獄羅苦狂魔皇・ベルゼブブ>モンスター図鑑/1371]]%%%	|悪魔/攻撃|BGCOLOR(#bba6f1):闇|&color(#b00){''-''};|&color(#b00){1};|7802307|5460||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===はなっから容赦しねぇ！！（2983ダメージ＆全ドロップ→毒ドロップ）&br;ヘルズチャージ（29829ダメージ＆ランダム1色→お邪魔ドロップ）&br;オラオラオラオラオラァッ！！（計44745の連続攻撃）&br;もっぺん沈んどけぇ！！（2983ダメージ＆全ドロップ→毒ドロップ）==HP50％以下で使用==&br;獄羅苦怒羅威武（37286ダメージ＆ドロップ6個→毒ドロップ）==HP50％以下で使用==|
|22|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons2716; %%%[[鍛煉神・ヘパイストス＝ドラゴン>モンスター図鑑/2716]]%%%	|ドラゴン/神|BGCOLOR(#f1bba6):火|&color(#b00){''-''};|&color(#b00){1};|78000000|1744||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=水属性のダメージ50％減&br;=1=常時=1=HP50％以上で、HPが0になる攻撃を受けてもHPが1残る&br;=1=常時=1=水属性のダメージ50％減&br;#group#===先制===剛炎鱗（999ターン状態異常無効）&br;真向勝負（全員のスキル15ターン遅延）#group#&br;不屈（HP50％回復）==HP1％以下で使用==&br;※上から順に使用&br;業火の大斧（11861）&br;二鎚衝（計23958の連続攻撃）&br;灼火参刃（計36288の連続攻撃）&br;獅子紅蓮（計48856の連続攻撃）&br;期裂苦断（計61655の連続攻撃）&br;六砕覇轟（計74694の連続攻撃）&br;神威（計425012の連続攻撃）==7ターン目から使用==&br;|
|~|&mons2717; %%%[[聖舶神・ノア＝ドラゴン>モンスター図鑑/2717]]%%%	|ドラゴン/神|BGCOLOR(#a6f1f1):水|&color(#b00){''-''};|&color(#b00){1};|31150000|1962||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#===先制===アークスケイル（999ターン状態異常無効）&br;聖舶の護壁（99ターン500万以上のダメージ無効化）&br;蒼天の虹（1ターンランダム2属性((（火・水・木のいずれか）+（光・闇のいずれか）))吸収）#group#&br;#group#蒼天の虹（1ターンランダム2属性((（火・水・木のいずれか）+（光・闇のいずれか）))吸収）&br;プリズミックサンダー（11342ダメージ＆ランダム1色→ランダム1色）&br;ストランドサクリファイス（5671ダメージ＆1ターンバインド）#group#&br;#group#レインボーブランク（17013ダメージ＆ランダム1色→お邪魔ドロップ）==HP50％以下で使用==&br;ストランドサクリファイス（5671ダメージ＆1ターンバインド）&br;アークインパクト（残りHP99％ダメージ）#group#&br;#group#リトリートアーク（1ターン被ダメージ75％減）==HP90％以下で使用、1度きり==&br;フォッグボウ・シール（10ターンスキル使用不可）&br;ファーストジャッジメント（51039ダメージ＆全ドロップ→火・水・木・光・闇）#group#&br;#group#リトリートアーク（1ターン被ダメージ75％減）==HP70％以下で使用、1度きり==&br;フォッグボウ・ヘイズ（ドロップが見えなくなる）&br;セカンドジャッジメント（68052ダメージ＆全ドロップ→火・水・木・光・闇）#group#&br;#group#リトリートアーク（1ターン被ダメージ75％減）==HP50％以下で使用、1度きり==&br;フォッグボウ・ゲイズ（全員のスキル5ターン遅延）&br;サードジャッジメント（計136104の連続攻撃）#group#&br;#group#リトリートアーク（1ターン被ダメージ75％減）==HP30％以下で使用、1度きり==&br;フォッグボウ・グレイズ（2ターン覚醒スキル無効）&br;フォースジャッジメント（226840ダメージ＆全ドロップ→火・水・木・光・闇）#group#&br;#group#リトリートアーク（1ターン被ダメージ75％減）==HP10％以下で使用、1度きり==&br;フォッグボウ・パージ（補助スキル解除）&br;ジャッジメントエンド（計340260の連続攻撃）#group#&br;|
|~|&mons2718; %%%[[起源神・ガイア＝ドラゴン>モンスター図鑑/2718]]%%%	|ドラゴン/マシン|BGCOLOR(#bbf1a6):木|&color(#b00){''-''};|&color(#b00){1};|39000000|50000||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#===先制===アンチウイルス（999ターン状態異常無効）&br;ギガンティックボディ（7ターン被ダメージ75％減）&br;エナジーカーム（99ターン600万以上のダメージ無効化）#group#&br;※上から順に使用&br;巨体が動き始めた（ドロップ3個→お邪魔ドロップ）&br;腕を持ち上げた（68254）&br;態勢を立て直している（ドロップ3個→お邪魔ドロップ）&br;再度腕を持ち上げた（68254）&br;口を開いた（ドロップが見えなくなる）&br;|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):【「口を開いた」以降】&br;#group#ガイアビーム（44514ダメージ＆縦3,4列目→木ドロップ）&br;インヘイル（3ターンランダム2属性((火水・水木・木光・光闇・火闇のいずれか))吸収）#group#&br;スキルブレイク（25719ダメージ＆全員のスキル3～5ターン遅延）&br;グランドレイ（残りHP500％ダメージ）==HP50％以下で使用、1度きり==&br;ハードンサイン（33633ダメージ＆ドロップ6個をロック）==HP50％以下で使用==&br;マントルプレス（35611ダメージ＆ドロップが見えなくなる）==HP50％以下で使用==&br;セルメンディング（41546ダメージ＆HP10％回復）==30％以下で使用==&br;グレートバイン（40557ダメージ＆1体5ターンバインド）==30％以下で使用==&br;グランドレイ（残りHP500％ダメージ）==20％以下で使用==&br;|
|~|&mons2719; %%%[[全能神・ゼウス＝ドラゴン>モンスター図鑑/2719]]%%%	|ドラゴン/神|BGCOLOR(#f1f1a6):光|&color(#b00){''-''};|&color(#b00){1};|78000000|1744||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#===先制===神王の雷衣（99ターン2000万以上のダメージ無効化）&br;ドラゴンスキン（999ターン状態異常無効）&br;ラース・オブ・ゼウス（残りHP35％ダメージ）#group#&br;#group#神龍眼（補助スキル解除）==HP90％以上で使用==&br;ドラゴンノヴァ（残りHP500％ダメージ）#group#&br;#group#全知全能（自身の属性を変更）==HP90％以下で使用==&br;縛雷（16206ダメージ＆1体2ターンバインド）#group#&br;#group#全知全能（自身の属性を変更）==HP80％以下で使用==&br;ダークライトニング（19447ダメージ＆）#group#&br;#group#全知全能（自身の属性を変更）==HP70％以下で使用==&br;デッドファング（21068ダメージ＆ドロップ3個→毒ドロップ）#group#&br;#group#全知全能（自身の属性を変更）==HP60％以下で使用==&br;ハートエンド（22688ダメージ＆回復→お邪魔ドロップ）#group#&br;#group#全知全能（自身の属性を変更）==HP50％以下で使用、1度きり==&br;天空の試練（3ターン7コンボ以下の攻撃吸収）&br;天戒（計48620の連続攻撃）#group#&br;#group#全知全能（自身の属性を変更）==HP50％以下で使用==&br;ボルトレイ（27550ダメージ＆縦3列目→お邪魔ドロップ）#group#&br;#group#チェインブラスト（計36465の連続攻撃）==HP40％以下で使用==&br;新天（全ドロップ→回復・毒ドロップ）#group#&br;#group#ストームライトニング（計63204の連続攻撃）==HP30％以下で使用==&br;神煌（ドロップ15個をロック）#group#&br;#group#神龍眼（補助スキル解除）==HP20％以下で使用==&br;ドラゴンノヴァ（残りHP500％ダメージ）#group#&br;|
|~|&mons2720; %%%[[暗黒神・ヘラ＝ドラゴン>モンスター図鑑/2720]]%%%	|ドラゴン/神|BGCOLOR(#bba6f1):闇|&color(#b00){''-''};|&color(#b00){1};|39000000|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#===先制===ブラックボディ（999ターン状態異常無効）&br;冥玉（999ターン200万以上のダメージ無効化）&br;暗黒龍の洗礼（計34480の連続攻撃）#group#&br;※上から順に使用&br;#group#サモンウェヌス（何もしない）&br;慈悲の息吹（プレイヤーのHP全回復）#group#&br;ブリリアント・ワールド（計86200の連続攻撃）&br;#group#サモンミナーヴァ（何もしない）&br;慈悲の息吹（プレイヤーのHP全回復）#group#&br;獄天の焦熱（計107750の連続攻撃）&br;#group#サモンケレース（何もしない）&br;慈悲の息吹（プレイヤーのHP全回復）#group#&br;ソウルバースト（計129300の連続攻撃）&br;#group#サモンネプトゥーヌス（何もしない）&br;慈悲の息吹（プレイヤーのHP全回復）#group#&br;アビスシュトローム（計151712の連続攻撃）&br;#group#サモンハデス（何もしない）&br;慈悲の息吹（プレイヤーのHP全回復）#group#&br;デスサイズ（計181020の連続攻撃）&br;魔力を溜めている（何もしない）&br;#group#冥眼（補助スキル解除）&br;ギガグラビトンブレス（計258600の連続攻撃）#group#&br;|
|23|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1747; %%%[[綺羅の秘女神・カーリー>モンスター図鑑/1747]]%%%	|神/回復|BGCOLOR(#f1f1a6):光火|&color(#b00){''-''};|&color(#b00){1};|37408889|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#女神の舞踏（999ターン状態異常無効）==先制で下記と同時に使用==&br;チャクラを解放した（1ターン被ダメージ50％減）#group#&br;ムーラーダーラ（計150096の連続攻撃）==HP65％以上で使用==&br;#group#スワーディシュターナ（計22514の連続攻撃）==下記と同時に使用==&br;マニプーラ（1体2ターンバインド）#group#&br;#group#スワーディシュターナ（計22514の連続攻撃）==下記と同時に使用==&br;アナーハタ（ドロップが見えなくなる）#group#&br;#group#スワーディシュターナ（計22514の連続攻撃）==下記と同時に使用==&br;ヴィシュッダ（ドロップ3個→毒ドロップ）#group#&br;#group#スワーディシュターナ（計22514の連続攻撃）==下記と同時に使用==&br;アージュナー（残りHP99％ダメージ）#group#&br;カーラ・マー（18762ダメージ＆10ターンスキル使用不可）&br;サハスラーラ（計187620の連続攻撃）==HP5％以下で使用==|
|~|&mons2078; %%%[[劫火の威女神・カーリー>モンスター図鑑/2078]]%%%	|神/ドラゴン|BGCOLOR(#bba6f1):闇火|&color(#b00){''-''};|&color(#b00){1};|37408889|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#女神の舞踏（999ターン状態異常無効）==先制で下記と同時に使用==&br;チャクラを解放した（1ターン被ダメージ50％減）#group#&br;マハースッカ・カマラ（計153384の連続攻撃）==HP65％以上で使用==&br;#group#ニルマーナ・カーヤ（11504ダメージ＆ドロップが見えなくなる）==下記と同時に使用==&br;ダルマ・カーヤ（11504ダメージ＆全ドロップ→火・水・木・光・闇・回復ドロップ）#group#&br;#group#ダルマ・カーヤ（11504ダメージ＆全ドロップ→火・水・木・光・闇・回復ドロップ）==下記と同時に使用==&br;サンボガ・カーヤ（11504ダメージ＆全員のスキル0～1ターン遅延）#group#&br;#group#サンボガ・カーヤ（11504ダメージ＆全員のスキル0～1ターン遅延）==下記と同時に使用==&br;ニルマーナ・カーヤ（11504ダメージ＆ドロップが見えなくなる）#group#&br;カーラ・マー（19173ダメージ＆10ターンスキル使用不可）&br;ウシュニーシャ・カマラ（計191730の連続攻撃）==HP5％以下で使用==|
|24|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか3体が出現|
|~|&mons1547; %%%[[ホノピィ>モンスター図鑑/1547]]%%%	|強化用|BGCOLOR(#f1bba6):火|&color(#b00){''7707''};|&color(#b00){1};|24|6000000|※確定ドロップ|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):|
|~|&mons1548; %%%[[ミズピィ>モンスター図鑑/1548]]%%%	|強化用|BGCOLOR(#a6f1f1):水|&color(#b00){''7707''};|&color(#b00){1};|24|6000000|※確定ドロップ|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):|
|~|&mons1549; %%%[[モクピィ>モンスター図鑑/1549]]%%%	|強化用|BGCOLOR(#bbf1a6):木|&color(#b00){''7707''};|&color(#b00){1};|24|6000000|※確定ドロップ|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):|
|~|&mons1550; %%%[[ヒカピィ>モンスター図鑑/1550]]%%%	|強化用|BGCOLOR(#f1f1a6):光|&color(#b00){''7707''};|&color(#b00){1};|24|6000000|※確定ドロップ|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):|
|~|&mons1551; %%%[[ヤミピィ>モンスター図鑑/1551]]%%%	|強化用|BGCOLOR(#bba6f1):闇|&color(#b00){''7707''};|&color(#b00){1};|24|6000000|※確定ドロップ|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):|

//=1=常時=1=木と光属性のダメージ50％減&br;
//===先制===ゲヒャハー！（全員のスキル1～4ターン遅延）&br;
//#group#===先制===行動1（プレイヤーのHP全回復）&br;
//行動2（999ターン状態異常無効）#group#&br;
//特殊行動（ドロップ3個→回復ドロップ）==チームに（*1）がいると使用、1度きり==&br;
//スキル1（9263ダメージ＆ドロップ3個→木ドロップ）&br;
//スキル2（計12350の連続攻撃）&br;
//スキル3（2ターンスキル使用不可）==HP70％以下で使用==&br;
//スキル4（5ターンドロップ操作時間2秒短縮）==HP50％以下で使用、1度きり==&br;
//スキル5（計30876の連続攻撃）==HP20％以下で使用==

- 攻撃ターン数は表記より1ターン前後することがあります
- ドロップ報告はコメント欄を参照してください

//||	||BGCOLOR(#f1bba6):火|&color(#b00){''?''};|&color(#b00){?};||||
//||	||BGCOLOR(#a6f1f1):水|&color(#b00){''?''};|&color(#b00){?};||||
//||	||BGCOLOR(#bbf1a6):木|&color(#b00){''?''};|&color(#b00){?};||||
//||	||BGCOLOR(#f1f1a6):光|&color(#b00){''?''};|&color(#b00){?};||||
//||	||BGCOLOR(#bba6f1):闇|&color(#b00){''?''};|&color(#b00){?};||||

//** スキル上げ用途

//|~素材|~スキル（最大Lv）|~対象モンスター|
//|&mons000;|○○○ (?)|&mons000;|

** チーム編成例 [#xa962049]

|~Ver|~チーム編成（左右がリーダー）|~HP|~石|~備考|~参考|
|||RIGHT:|RIGHT:|||c

//| |&mons000; &mons000; &mons000; &mons000; &mons000; &mons000;| | | ||

#include(Parts/チーム編成例の注意,notitle)

* コメント [#geb13d50]

#pcomment

RIGHT:&color(#dc143c){事前に[[コメントポリシー]]を参照してください。};
